Model,LH_day_city,LH_day_non-city,LH_night_city,LH_night_non-city,LH_URB_day_city,LH_URB_day_non-city,LH_URB_night_city,LH_URB_night_non-city,LNET_URB_day_city,LNET_URB_day_non-city,LNET_URB_night_city,LNET_URB_night_non-city,LWDNB_day_city,LWDNB_day_non-city,LWDNB_night_city,LWDNB_night_non-city,PBLH_day_city,PBLH_day_non-city,PBLH_night_city,PBLH_night_non-city,PSFC_day_city,PSFC_day_non-city,PSFC_night_city,PSFC_night_non-city,Q2_day_city,Q2_day_non-city,Q2_night_city,Q2_night_non-city,QC_URB_day_city,QC_URB_day_non-city,QC_URB_night_city,QC_URB_night_non-city,RB_URB_day_city,RB_URB_day_non-city,RB_URB_night_city,RB_URB_night_non-city,RG_URB_day_city,RG_URB_day_non-city,RG_URB_night_city,RG_URB_night_non-city,RH_day_city,RH_day_non-city,RH_night_city,RH_night_non-city,RR_URB_day_city,RR_URB_day_non-city,RR_URB_night_city,RR_URB_night_non-city,SH_URB_day_city,SH_URB_day_non-city,SH_URB_night_city,SH_URB_night_non-city,SNET_URB_day_city,SNET_URB_day_non-city,SNET_URB_night_city,SNET_URB_night_non-city,SWDNB_day_city,SWDNB_day_non-city,SWDNB_night_city,SWDNB_night_non-city,SWDOWN_day_city,SWDOWN_day_non-city,SWDOWN_night_city,SWDOWN_night_non-city,T2_day_city,T2_day_non-city,T2_night_city,T2_night_non-city,TB_URB_day_city,TB_URB_day_non-city,TB_URB_night_city,TB_URB_night_non-city,TC_URB_day_city,TC_URB_day_non-city,TC_URB_night_city,TC_URB_night_non-city,TG_URB_day_city,TG_URB_day_non-city,TG_URB_night_city,TG_URB_night_non-city,TR_URB_day_city,TR_URB_day_non-city,TR_URB_night_city,TR_URB_night_non-city,TS_URB_day_city,TS_URB_day_non-city,TS_URB_night_city,TS_URB_night_non-city,UC_URB_day_city,UC_URB_day_non-city,UC_URB_night_city,UC_URB_night_non-city,WS_day_city,WS_day_non-city,WS_night_city,WS_night_non-city
Model_83,82.32247991326118,31.142544387387165,-0.590989906267485,8.143998773717932,0.0,0.0,0.0,0.0,-166.70205070492042,0.0,-97.20452691119807,0.0,325.2123962526248,320.52607315763584,319.270053374253,313.0031292070246,798.5086679987079,989.8385148709939,384.8369643401712,471.18863635388743,95980.99479728637,93236.05340979413,95966.96738975933,93214.65815050299,0.009910215311064449,0.007603068231054922,0.00960655900449039,0.0073127760751703266,0.009654486579954774,0.009999997999999998,0.009642607428202228,0.009999998497528102,-0.0009063299288935553,0.0,-0.0009903693763931513,0.0,-0.0023839705047326762,0.0,-0.000921029755028267,0.0,61.58726519625262,45.24125526403817,73.76243911710547,53.88408867161867,-0.003568260618494589,0.0,-0.0016981577475205945,0.0,184.28466678404135,0.0,30.02097285382006,0.0,432.46306226728456,0.0,0.0,0.0,570.2887563156194,593.8052070012544,0.0,0.0,570.2887563156194,593.8052106195735,0.0,0.0,287.2854124858666,296.4439826716187,283.66384538039085,291.71491172836164,299.6982502988209,307.14761108419214,293.72674463414637,307.14761965909935,295.8201190017768,307.14761108419214,290.06396994023584,307.14761965909935,304.6450216653206,307.14761108419214,291.2308626974641,307.14761965909935,298.0938371523179,307.14761108419214,283.2770166305928,307.14761965909935,290.61798890001614,307.14761108419214,285.7836780617025,307.14761965909935,0.4872642259311904,0.0,0.3356182014714909,0.0,3.188082694120497,4.811295133812136,2.1429157540138912,3.7444990481442306
Model_84,82.42245837360686,31.210917305851392,-0.8333033917433371,8.21537940700396,0.0,0.0,0.0,0.0,-184.73240890530045,0.0,-92.6777273972796,0.0,325.3694531061218,320.52389289568833,319.23969790340817,313.0916143448853,785.4447257712809,991.1114545556729,356.29260296398,471.8292855623878,95981.25980455498,93236.0354334555,95968.33363140041,93214.75543675135,0.009888543975835891,0.007593994783815825,0.009594159298982394,0.0073107253246329044,0.009634282361492488,0.009999997999999998,0.00965527767766112,0.009999998497528102,-0.0012619828487917945,0.0,-0.0013996814452996284,0.0,-0.0040986197364561465,0.0,-0.0014968999654498463,0.0,61.69280497318688,45.212969218732326,75.09885095461154,53.89576585343237,-0.0035508458775803586,0.0,-0.0016831911488127927,0.0,190.57807951704086,0.0,22.90704793571313,0.0,452.563265472127,0.0,0.0,0.0,568.8861505701825,593.9062416142361,0.0,0.0,568.8861505653368,593.906243224045,0.0,0.0,287.24870709416894,296.43937262808373,283.38249768373447,291.70905156750376,302.0599165966726,307.14761108419214,292.7546946858343,307.14761965909935,296.60465303020516,307.14761108419214,287.88318133581,307.14761965909935,309.28310720400583,307.14761108419214,288.92520591988375,307.14761965909935,297.9901614052657,307.14761108419214,283.1476238475206,307.14761965909935,290.59087250201907,307.14761108419214,285.26759520755934,307.14761965909935,0.8458374808690035,0.0,0.5754604543950897,0.0,3.472003464028428,4.833354539255233,2.2838186352770147,3.763130407853506
Model_85,82.23820040235825,31.2426676670684,-1.0106399314068808,8.221673509016899,0.0,0.0,0.0,0.0,-202.81918142214147,0.0,-90.06148688242,0.0,325.58880587788724,320.5246548690262,319.3415176691972,313.07355318518336,784.8984521676628,990.9678976146788,344.84345137134545,472.00231614678904,95981.74578904861,93236.13146370859,95969.36000323051,93214.87515507784,0.009876990553836213,0.007584539817153258,0.009580986253028589,0.007305807132545441,0.009623131887255694,0.009999997999999998,0.00966236328872557,0.009999998497528102,-0.0014040166253593926,0.0,-0.0015512880428040705,0.0,-0.005039294369681796,0.0,-0.00177425584130189,0.0,61.81633913099661,45.176176997564994,76.03334292812147,53.89572293543548,-0.0035370527962364728,0.0,-0.0016737728698110158,0.0,191.0732109739945,0.0,18.150197146826038,0.0,469.93739011030306,0.0,0.0,0.0,567.6559043094815,593.9613111186267,0.0,0.0,567.655836149249,593.9613105578376,0.0,0.0,287.20934285414313,296.4382615301178,283.17116111290585,291.70188532405245,302.80472592795996,307.14761108419214,291.8254804700371,307.14761965909935,296.9330203763528,307.14761108419214,286.4967587982555,307.14761965909935,310.94073711355196,307.14761108419214,287.37233844936196,307.14761965909935,297.9267843014053,307.14761108419214,283.08801121466644,307.14761965909935,290.56210346793733,307.14761108419214,284.914459003392,307.14761965909935,1.111593782548861,0.0,0.7469387145065417,0.0,3.42860703485705,4.82980822256438,2.2052639966402845,3.7596676125808592
Model_86,81.41025525504766,30.998029707381264,-0.3084506117202391,7.99891266960671,0.0,0.0,0.0,0.0,-196.1397229860747,0.0,-109.49580945183895,0.0,325.02185859958,320.4184611149372,319.71027614601843,312.89988027916473,827.7262841350348,986.2402577386429,435.2495574204491,467.86076396290923,95981.4301915684,93236.19050067638,95966.36686157325,93214.7009920063,0.009942058551154901,0.0075986595869960896,0.009630211743950897,0.007308102258991072,0.009685162707478597,0.009999997999999998,0.00964022499063156,0.009999998497528102,-0.0011925894621062833,0.0,-0.0013188077902762073,0.0,-0.0035758835206590213,0.0,-0.001326115161888225,0.0,61.70887374252947,45.20456224782941,72.62022130366661,53.85013728519074,-0.0036868047345986104,0.0,-0.001736858110644484,0.0,168.7785756565983,0.0,37.20717235596834,0.0,466.4270069859009,0.0,0.0,0.0,569.1344826328541,594.1861003622993,0.0,0.0,569.134482710386,594.18610630076,0.0,0.0,287.26996058795027,296.4511493737856,283.91535655144565,291.7145321123054,302.2482476465838,307.14761108419214,294.04992528024553,307.14761965909935,297.2105399127766,307.14761108419214,289.36327285898886,307.14761965909935,308.79432020352124,307.14761108419214,290.4830560991762,307.14761965909935,298.8689198740106,307.14761108419214,283.67133818284606,307.14761965909935,290.5367887255694,307.14761108419214,286.2661505201099,307.14761965909935,0.5531928441770313,0.0,0.376899516514295,0.0,2.4236252574608304,4.752536648099958,1.6122225571264739,3.6941529721474775
Model_87,82.2798524194799,31.136268799813067,-0.5934032357858181,8.136842952735321,0.0,0.0,0.0,0.0,-172.30023590415777,0.0,-97.77221200400867,0.0,325.2706072007753,320.51893977322476,319.2886505088031,313.0252524561576,798.9340417380068,989.5181400639494,384.84272422548855,470.984990431906,95981.0378807947,93236.01756347001,95967.0719087385,93214.63084735716,0.009908549351235666,0.007602924797127186,0.009613042630754322,0.007313784749686401,0.009653387229849781,0.009999997999999998,0.009649259510967532,0.009999998497528102,-0.0010227890550541109,0.0,-0.001125679829583266,0.0,-0.0028694626501421417,0.0,-0.0010908908991180747,0.0,61.59427954627685,45.239910425166634,73.85689984396704,53.89474621314903,-0.0035624125345178484,0.0,-0.0016958849869811016,0.0,184.67718987078018,0.0,29.859551825876274,0.0,439.8752566553836,0.0,0.0,0.0,569.6266983750605,593.9489192549869,0.0,0.0,569.6266895590373,593.9489056947143,0.0,0.0,287.2825433274108,296.4444490857663,283.6558542238734,291.71419145731363,300.59000817315456,307.14761108419214,293.6350575642061,307.14761965909935,296.1490045986109,307.14761108419214,289.53751162332424,307.14761965909935,306.26933741560333,307.14761108419214,290.7282790389275,307.14761965909935,298.06254880794705,307.14761108419214,283.261735088031,307.14761965909935,290.619041230819,307.14761108419214,285.76770066386683,307.14761965909935,0.5593039006945567,0.0,0.38494515846874494,0.0,3.1996003765466003,4.811264502562905,2.147433086625747,3.745184053420075
Model_88,82.05391557938944,31.14504006375286,-0.7462247525706672,8.141359182409424,0.0,0.0,0.0,0.0,-192.8710345198962,0.0,-97.02750062459448,0.0,325.29541692133745,320.4869768408884,319.39304587142624,313.0177185958138,802.2120817896947,989.4410207418156,379.1423159408819,470.7749758927123,95981.33341011146,93236.08994729075,95967.95371022451,93214.7622127309,0.009901310451381038,0.007594196386978871,0.00960307753752221,0.007310291134567233,0.009647738673881441,0.009999997999999998,0.009659172067517364,0.009999998497528102,-0.0012868679786625747,0.0,-0.0014293943390986915,0.0,-0.004198092173687612,0.0,-0.0015256208017832339,0.0,61.69423380277822,45.204479356691344,74.62203754773059,53.89351075071943,-0.0035613215801001455,0.0,-0.0016913840933451781,0.0,184.81812082377644,0.0,26.162916571636245,0.0,461.9898382677999,0.0,0.0,0.0,568.5221772556937,594.1284935037016,0.0,0.0,568.5222179857858,594.1284933787539,0.0,0.0,287.253144488774,296.4446881705487,283.48144913584235,291.70862977961974,302.41281059764174,307.14761108419214,292.9878536956873,307.14761965909935,296.8705824697141,307.14761108419214,287.97002899854624,307.14761965909935,309.73153794055884,307.14761108419214,289.032513361331,307.14761965909935,298.05727194637376,307.14761108419214,283.243011348732,307.14761965909935,290.60913215474073,307.14761108419214,285.5326436343079,307.14761965909935,0.7915794137990632,0.0,0.5378506767275076,0.0,3.0887982977063477,4.803657185972895,2.0338001376837345,3.7391302590328843
Model_89,81.6237945745437,31.124023870723363,-0.8600458173514779,8.109791886296579,0.0,0.0,0.0,0.0,-216.1255673000569,0.0,-97.7666428528429,0.0,325.15691449200455,320.4793707383722,319.4878315522533,313.00132143394745,807.0471150379583,988.500936140148,379.3035867743499,470.0597498226628,95981.9847908254,93236.25378999926,95968.76024374092,93214.90724696855,0.009905094717331609,0.0075879500785571985,0.009595445507268615,0.007306898140541604,0.009652110584009044,0.009999997999999998,0.009668647585285092,0.009999998497528102,-0.001409881471458569,0.0,-0.001570622205895655,0.0,-0.004983961044128574,0.0,-0.0017535688982878372,0.0,61.864370155063796,45.18537949612613,75.18464598126312,53.90592015074895,-0.003576850544742368,0.0,-0.0016925177922306575,0.0,179.7121386415765,0.0,23.880296257212084,0.0,484.0200268590558,0.0,0.0,0.0,567.6709363527701,594.0096422350395,0.0,0.0,567.6709363592312,594.0096425036279,0.0,0.0,287.21042512679696,296.44169648154065,283.3469522258116,291.7015020643432,303.2534425424003,307.14761108419214,292.5326560022613,307.14761965909935,297.1818105184946,307.14761108419214,287.00756215474075,307.14761965909935,311.37913107898567,307.14761108419214,287.9860767727346,307.14761965909935,298.1418529462123,307.14761108419214,283.26906857212083,307.14761965909935,290.5281784865127,307.14761108419214,285.3874004813439,307.14761965909935,0.8794850548538201,0.0,0.5907077474947505,0.0,2.8981405487804874,4.789593405317658,1.8772295086997255,3.724951391258578
Model_9,82.04765973299952,31.100044951988586,-0.5358123829961557,8.101932247829158,0.0,0.0,0.0,0.0,-180.41732684112557,0.0,-100.70096530708774,0.0,325.1676163576159,320.464541855523,319.4985504554999,312.9863134112207,810.5110889856243,988.8518155348403,400.2116179599418,469.5983011296948,95981.05990243901,93236.0711855769,95966.89581521566,93214.6918920235,0.009917035873445324,0.007600533207071353,0.009613058759134228,0.007313134953191331,0.009662133207720885,0.009999997999999998,0.009646550230899694,0.009999998497528102,-0.001110915560592796,0.0,-0.0012236088731707316,0.0,-0.003233149180552415,0.0,-0.0012144186747649814,0.0,61.617877586819574,45.22142485567061,73.57331409869165,53.885080657648125,-0.003597871346939105,0.0,-0.0017067914738329833,0.0,180.79968356323695,0.0,31.535633462122433,0.0,449.1395171969777,0.0,0.0,0.0,569.6779960313359,594.2175192896673,0.0,0.0,569.6779960313359,594.2175194770889,0.0,0.0,287.28172271361655,296.4482008222446,283.7068602406719,291.71465728804384,301.3582987078016,307.14761108419214,293.7148295138104,307.14761965909935,296.63576770957843,307.14761108419214,289.3318460151834,307.14761965909935,307.4954613907285,307.14761108419214,290.4864647585204,307.14761965909935,298.28953643676306,307.14761108419214,283.3883006590211,307.14761965909935,290.6278217800032,307.14761108419214,285.9069649571959,307.14761965909935,0.6047964517557746,0.0,0.41415482641576484,0.0,2.912617788257147,4.790286254541654,1.9450783456953642,3.727386273266596
Model_90,82.09351486173477,31.16027455697666,-0.7354712628392828,8.151856001036231,0.0,0.0,0.0,0.0,-190.866324938771,0.0,-96.88326804427996,0.0,325.2940490873849,320.47956823769584,319.3407169520271,313.0344880834789,799.9396686981102,989.7958259421501,377.4591214278792,471.02688234031035,95981.32862380876,93236.06714125488,95967.90547407529,93214.71891165113,0.009901649619124535,0.00759501650326635,0.009602451599983849,0.007311176874484098,0.009647996507737039,0.009999997999999998,0.009656629517363916,0.009999998497528102,-0.001270571568228073,0.0,-0.0014124390523437248,0.0,-0.0041159792399773866,0.0,-0.0015000504729365208,0.0,61.69414240219674,45.21074573473202,74.5837869329672,53.89888863096146,-0.0035557769236956873,0.0,-0.001690007543837829,0.0,185.3536408835406,0.0,26.283331485382003,0.0,460.0569645284789,0.0,0.0,0.0,568.560849211759,594.0913518948767,0.0,0.0,568.5608490179293,594.0913516262882,0.0,0.0,287.25404888709414,296.4429529229899,283.4901111500566,291.7087610650073,302.2921497803263,307.14761108419214,293.0154406234857,307.14761965909935,296.77593196091095,307.14761108419214,288.04572302374413,307.14761965909935,309.53441103214345,307.14761108419214,289.12535300274595,307.14761965909935,298.0189681101599,307.14761108419214,283.2224520319819,307.14761965909935,290.60479562429333,307.14761108419214,285.53262447908253,307.14761965909935,0.7727228694621224,0.0,0.5256577062881602,0.0,3.14822183322565,4.809547563957007,2.076664065934421,3.7430429567011827
Model_91,82.48963804555,31.221737178247288,-0.7647389995541917,8.221760914914285,0.0,0.0,0.0,0.0,-173.21826171308876,0.0,-92.7508424041346,0.0,325.35710979970924,320.51141357035686,319.0849617541593,313.0744932506087,779.9012355467614,991.4023402953982,355.8843559408819,472.54143713333497,95981.21009271522,93235.99846653713,95967.87526651591,93214.6820215461,0.009891962595541917,0.007598132094596257,0.00959761052931675,0.007311588451250707,0.009636883045291552,0.009999997999999998,0.00964975119641415,0.009999998497528102,-0.0011129795817412373,0.0,-0.0012300308607947018,0.0,-0.003306679206864804,0.0,-0.0012429191183815215,0.0,61.66953324600227,45.23571057099638,74.74545829203683,53.890820149863494,-0.0035657308419641412,0.0,-0.001690476555564529,0.0,190.44209774834437,0.0,24.474763993377486,0.0,439.1582075625056,0.0,0.0,0.0,569.0753387998708,593.9483992468702,0.0,0.0,569.07533866419,593.9483992468702,0.0,0.0,287.25702556129863,296.43782191381564,283.4621779970925,291.71119414762524,301.06596153448555,307.14761108419214,293.2141200662252,307.14761965909935,296.2150502632854,307.14761108419214,288.85505970117913,307.14761965909935,307.34670825553223,307.14761108419214,289.9879367355839,307.14761965909935,298.0870124067195,307.14761108419214,283.17970839444354,307.14761965909935,290.5693183605233,307.14761108419214,285.3636569277984,307.14761965909935,0.6951231420901308,0.0,0.4764767898966241,0.0,3.587421160894847,4.842453726671914,2.386258270408658,3.769955368890966
Model_92,81.60989312631239,31.07447663819268,-0.6037955086315621,8.064764013695058,0.0,0.0,0.0,0.0,-201.70193849272584,0.0,-102.93096064114725,0.0,325.1054233823292,320.45065418255155,319.5064104845744,312.9423364628477,817.8391737150702,988.1468710330325,405.89652035858506,468.8934353916914,95981.49272524631,93236.16585790884,95967.43521143595,93214.7865887301,0.009919999261863996,0.00759336160469046,0.009607128670973996,0.007308726933061958,0.009666148117218543,0.009999997999999998,0.009652300534227104,0.009999998497528102,-0.0013017314188499434,0.0,-0.0014455761521078986,0.0,-0.004205117500080762,0.0,-0.0015274187622678081,0.0,61.741499823291875,45.19092383250116,73.89225848198998,53.880674495781776,-0.003628275935777742,0.0,-0.0017160480457922792,0.0,176.23868132934908,0.0,30.35370447061864,0.0,471.12088462122466,0.0,0.0,0.0,568.557692931675,594.1571095228375,0.0,0.0,568.5577001679858,594.1571060183978,0.0,0.0,287.2505778694879,296.4477670750424,283.6238788935552,291.7092531096736,302.7724213228881,307.14761108419214,293.39613148441293,307.14761965909935,297.2514491810693,307.14761108419214,288.3108962267808,307.14761965909935,310.06316351801,307.14761108419214,289.3719004393475,307.14761965909935,298.4843982813762,307.14761108419214,283.4651837021483,307.14761965909935,290.5745188450977,307.14761108419214,285.8499390050073,307.14761965909935,0.7112980551187206,0.0,0.4820623174785979,0.0,2.6727404766758194,4.773576854996679,1.7600919217654658,3.71103182213149
Model_93,82.10232080148603,31.177304546547948,-0.8127933417926021,8.168518682260371,0.0,0.0,0.0,0.0,-194.0984977685933,0.0,-95.38905317644584,0.0,325.28403641738004,320.5088302452222,319.2944417557745,313.0545467228276,798.6073548748182,990.3837309454707,370.60241497819413,471.17502059423964,95981.4201486028,93236.0886307401,95968.2487863027,93214.77639870133,0.009894471567759652,0.0075920602012298,0.009594539459053466,0.007309655598288118,0.009641216741560328,0.009999997999999998,0.0096572124078178,0.009999998497528102,-0.0013127374924519462,0.0,-0.0014582415318607656,0.0,-0.004368383961573252,0.0,-0.0015789687321595867,0.0,61.706070594088196,45.19824094761049,74.9220924051042,53.89399881115183,-0.0035514668493619775,0.0,-0.0016875070293005975,0.0,186.60152004199645,0.0,24.343155591923757,0.0,462.8240752017877,0.0,0.0,0.0,568.3316046163785,593.8810597269843,0.0,0.0,568.331604710063,593.8810472759919,0.0,0.0,287.2447425359393,296.44228829205304,283.40947046357616,291.7086462163957,302.5000846551446,307.14761108419214,292.76133644806976,307.14761965909935,296.8629190437732,307.14761108419214,287.67026349216604,307.14761965909935,310.00001737360685,307.14761108419214,288.6976062687773,307.14761965909935,297.9868142190276,307.14761108419214,283.1934930075917,307.14761965909935,290.6043991019221,307.14761108419214,285.39832319819095,307.14761965909935,0.8504264580067841,0.0,0.5764279199967696,0.0,3.174752385042804,4.813003772307352,2.080604296058795,3.7437915473694567
Model_94,82.40570327120014,31.171869712866172,-0.6845557234968503,8.179199485588951,0.0,0.0,0.0,0.0,-173.83139410532252,0.0,-95.20790154357209,0.0,325.34725276045873,320.5183273320707,319.26179019382977,313.0520141754187,791.4731538410596,990.6301919221783,370.8740278727185,471.73041257938354,95981.09014537232,93236.02974398012,95967.52942497173,93214.65778904002,0.009900876841382652,0.007600515602705561,0.009608497812211276,0.007313433710738618,0.009646137853981584,0.009999997999999998,0.009654010436036182,0.009999998497528102,-0.0010893294032143436,0.0,-0.0012027201013955742,0.0,-0.0031847889810208366,0.0,-0.0011991582704458082,0.0,61.63629794911969,45.23655481774356,74.36615650104991,53.89746139483975,-0.0035516935421256667,0.0,-0.0016886539093361333,0.0,188.06245925537073,0.0,27.06508065869811,0.0,441.53392747885965,0.0,0.0,0.0,569.5492062962365,593.9013987234671,0.0,0.0,569.5492063737685,593.901393187889,0.0,0.0,287.27054920529804,296.44154117126203,283.54978999515424,291.712334482131,300.9834443853982,307.14761108419214,293.39011365692136,307.14761965909935,296.23193453400097,307.14761108419214,289.073196305928,307.14761965909935,307.10436961072526,307.14761108419214,290.2433326926183,307.14761965909935,297.9971683298336,307.14761108419214,283.1971063366177,307.14761965909935,290.61042646906805,307.14761108419214,285.5628505524147,307.14761965909935,0.6421762961815539,0.0,0.4405959333904054,0.0,3.3680112263931514,4.823682212959638,2.2473850221612017,3.7556583957498093
Model_95,81.72161057244388,31.066193337629436,-0.5681112346819577,8.068901290027794,0.0,0.0,0.0,0.0,-195.04096539220393,0.0,-102.5659441944402,0.0,325.10432364399935,320.45717988685834,319.5563943563237,312.9454431202499,817.6222147488289,987.9444154015298,406.7656467000485,468.92834308237207,95981.3418090777,93236.16746496299,95967.2030234211,93214.74805526724,0.009919495793700535,0.007594548677177362,0.009606844690760782,0.007308663238947783,0.009665375260539493,0.009999997999999998,0.009647894510741398,0.009999998497528102,-0.0012540753192085284,0.0,-0.0013878072033758682,0.0,-0.003928123581004684,0.0,-0.0014415682934404781,0.0,61.69138830867388,45.18989057475957,73.73171329672104,53.86768107752663,-0.0036278611172346955,0.0,-0.0017156991641738006,0.0,177.4408573687611,0.0,31.00252762248426,0.0,464.37185198472883,0.0,0.0,0.0,568.9231056339847,594.1046546968541,0.0,0.0,568.9230950605718,594.1046537622058,0.0,0.0,287.2633728331449,296.44936940649825,283.65833437570666,291.7117231844455,302.4399448489743,307.14761108419214,293.53674303343564,307.14761965909935,297.1646516200937,307.14761108419214,288.6513659198837,307.14761965909935,309.40653273461476,307.14761108419214,289.732681759005,307.14761965909935,298.48197897754807,307.14761108419214,283.47120139880474,307.14761965909935,290.601491185592,307.14761108419214,285.8893462639315,307.14761965909935,0.6898287942933291,0.0,0.4687477838798256,0.0,2.6968673342755616,4.774794359431341,1.7825928200500725,3.7136691818629015
Model_96,81.64013895364239,31.058568948471358,-0.6091557050687125,8.067340469801264,0.0,0.0,0.0,0.0,-198.61566389845692,0.0,-102.2032796591594,0.0,325.12928121143597,320.450881362127,319.608491902762,312.953420918661,818.8389588402518,987.9481494950439,405.9946565659829,468.9350215689795,95981.39893652075,93236.16757020932,95967.41492117589,93214.77032515926,0.009917523430592797,0.0075935397630887665,0.009605586414375707,0.007308905042826574,0.009663957155548377,0.009999997999999998,0.009652669734776288,0.009999998497528102,-0.001288800594162494,0.0,-0.0014261297879179455,0.0,-0.004110881868631885,0.0,-0.001499382162821838,0.0,61.71360635406234,45.189898504562564,73.93500603860441,53.878228928327225,-0.0036323782151833303,0.0,-0.0017160624873849136,0.0,177.19924222258118,0.0,30.145437052172507,0.0,467.5242203581415,0.0,0.0,0.0,568.4778249297367,594.0115460068376,0.0,0.0,568.4778412178969,594.0115460068376,0.0,0.0,287.25658030043616,296.448246344049,283.6131608350832,291.70965022898883,302.66837223065744,307.14761108419214,293.43567436924565,307.14761965909935,297.2911131610402,307.14761108419214,288.43480790986916,307.14761965909935,309.82538050718784,307.14761108419214,289.4875665692134,307.14761965909935,298.5156412598934,307.14761108419214,283.4832723291875,307.14761965909935,290.59810424164107,307.14761108419214,285.8373611968987,307.14761965909935,0.7270777441043449,0.0,0.49237007545469225,0.0,2.653462939105153,4.770485033116068,1.7457116650621871,3.710975342442876
Model_97,81.64729568809561,31.04144404771626,-0.381487006801809,8.043397111033524,0.0,0.0,0.0,0.0,-191.7110473097815,0.0,-106.42536001481616,0.0,325.000523329026,320.4249291022456,319.45148890647715,312.9115625911897,816.2674218914553,987.536732603242,416.9188079615571,468.5004985844996,95981.50511549025,93236.2089986964,95966.57470198676,93214.67439560223,0.009934623791633014,0.0076011022643653,0.009628964867549668,0.0073102214060358625,0.009678209609626879,0.009999997999999998,0.00964412899108383,0.009999998497528102,-0.001175748637628816,0.0,-0.0013051731209271522,0.0,-0.0035496042132773385,0.0,-0.0013162251024164107,0.0,61.70115303618156,45.22800393002435,72.96049032708771,53.86917384366777,-0.0036234955567921176,0.0,-0.0017179666459376515,0.0,173.70762400743016,0.0,35.25692791555484,0.0,462.41871024860995,0.0,0.0,0.0,569.0266451219512,594.1107725287159,0.0,0.0,569.0266451219512,594.1107845106624,0.0,0.0,287.26889181553867,296.4453513485993,283.8521233435632,291.71315088250486,301.9714122984978,307.14761108419214,293.8162723937975,307.14761965909935,296.8242991616863,307.14761108419214,289.1312450492651,307.14761965909935,308.5466277806493,307.14761108419214,290.30057291875306,307.14761965909935,298.439803895978,307.14761108419214,283.4716808011629,307.14761965909935,290.5461560555645,307.14761108419214,286.12592618316904,307.14761965909935,0.5539182935923115,0.0,0.3793514396058795,0.0,2.7493958411242128,4.77693099475613,1.8392930775076723,3.7146704765575427
Model_98,82.21286084089807,31.10326009530954,-0.5549180730376353,8.110541565596575,0.0,0.0,0.0,0.0,-163.87530499243312,0.0,-98.57089340333091,0.0,325.1501940526571,320.48469148682886,319.3034176207397,313.0014704678161,802.5933791762236,989.5731389185135,392.36266031174284,470.2088978399784,95980.99297399451,93236.05176668224,95966.70114101116,93214.66391379098,0.00991972050266516,0.007604378620380255,0.009609494054046196,0.007313464384998893,0.009663264473832983,0.009999997999999998,0.009641704400258438,0.009999998497528102,-0.0007940016585850429,0.0,-0.0008616955891390729,0.0,-0.0019607869296398,0.0,-0.0007679976247536747,0.0,61.60255502600549,45.24268271589148,73.50023817299305,53.88742899390019,-0.003583160492860604,0.0,-0.001704364071797771,0.0,181.13359593280572,0.0,31.55167848392829,0.0,427.77766575415376,0.0,0.0,0.0,570.5638832660313,594.0525814814176,0.0,0.0,570.5638834114037,594.0525814814176,0.0,0.0,287.2870397157164,296.4455114558379,283.71716001292197,291.71438897631407,298.83892747698275,307.14761108419214,293.78784769665646,307.14761965909935,295.4949691164594,307.14761108419214,290.551632514941,307.14761965909935,303.0851503327411,307.14761108419214,291.65664345663055,307.14761965909935,298.18761062510094,307.14761108419214,283.3340439702795,307.14761965909935,290.60057422871915,307.14761108419214,285.8957827830722,307.14761965909935,0.3967700718753029,0.0,0.2738084280113067,0.0,3.0819043069294136,4.801651718019038,2.0783298774430623,3.737024844909856
Model_99,81.7884595341625,31.1061462737536,-0.7197643234905508,8.106917552079839,0.0,0.0,0.0,0.0,-198.77439937900436,0.0,-99.12229050853927,0.0,325.2218129559037,320.49171735642074,319.4776789710871,312.99631087266647,810.236815719593,988.8975798376664,389.75152709739945,469.8952699611383,95981.48166564367,93236.1495135401,95967.87024745598,93214.79893295128,0.009910432397431756,0.007593555036697248,0.00960313719101922,0.00731079442460339,0.00965733628612502,0.009999997999999998,0.009659390809336131,0.009999998497528102,-0.0013140930045711517,0.0,-0.0014586258228073009,0.0,-0.004316586014440317,0.0,-0.001562283615125182,0.0,61.7512337439832,45.20077534542637,74.46273179034083,53.89870219224242,-0.0035886418872879988,0.0,-0.0017011968290260053,0.0,181.22748868357294,0.0,27.314276914424163,0.0,467.7248488785066,0.0,0.0,0.0,568.2569366774351,593.8011052596108,0.0,0.0,568.2569366774351,593.8011052596108,0.0,0.0,287.2461540106607,296.44481844922154,283.50816968341144,291.7090598526699,302.69131620255206,307.14761108419214,293.0810400872234,307.14761965909935,297.11026529801325,307.14761108419214,287.96746919560655,307.14761965909935,310.1093836213859,307.14761108419214,289.00937822968825,307.14761965909935,298.2324588774027,307.14761108419214,283.33845440639635,307.14761965909935,290.5970634582459,307.14761108419214,285.6297050201906,307.14761965909935,0.7872079281634632,0.0,0.5331965802939752,0.0,2.8775406932644163,4.788913966202622,1.8894312288483281,3.7249279373687187
